Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Tweet_Number_of_share,Comment_Website,Comment_Name,Comment_Author__URL,Comment_Timestamp,Comment_Content,Comment_Image_URL,Comment_Video_URL,Comment_Number_of_Likes,Comment_Number_of_Retweets,Comment_Number_of_Reviews,Comment_Number_of_share
Post&Comment,,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1311707175887265800,@Bankia,https://twitter.com/Bankia,1601570335000,"“Crear y gestionar entidades más fuertes, con un mayor tamaño crítico y mayor rentabilidad, es la mejor aportación que desde el sector financiero podemos hacer para ayudar a nuestra sociedad a superar esta crisis”, concluye Goirigolzarri. #foroguadarrama20",https://pbs.twimg.com/media/EjQePnSWoAAOOju?format=jpg&name=small,null,6,3,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1311706441166868480,@Bankia,https://twitter.com/Bankia,1601570160000,"Sobre el proyecto de fusión con CaixaBank, el presidente de Bankia lo enmarca en la necesidad de asegurar la rentabilidad del sector financiero para “cumplir con su objetivo de financiar a familias y empresas y apoyar la recuperación socioeconómica de nuestro país”.",https://pbs.twimg.com/media/EjQdjV0XcAUtwcb?format=jpg&name=small,null,6,2,2,null,https://twitter.com/krollian/status/1311708460359319557,@krollian,https://twitter.com/krollian,1601570641000,Trino patrocinado por Charcutería Fina Pasarratos: aquí te robo y quédate esperando,null,null,1,,,null
Post&Comment,,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1311706441166868480,@Bankia,https://twitter.com/Bankia,1601570160000,"Sobre el proyecto de fusión con CaixaBank, el presidente de Bankia lo enmarca en la necesidad de asegurar la rentabilidad del sector financiero para “cumplir con su objetivo de financiar a familias y empresas y apoyar la recuperación socioeconómica de nuestro país”.",https://pbs.twimg.com/media/EjQdjV0XcAUtwcb?format=jpg&name=small,null,6,2,2,null,https://twitter.com/Bankia/status/1311707175887265800,@Bankia,https://twitter.com/Bankia,1601570335000,"“Crear y gestionar entidades más fuertes, con un mayor tamaño crítico y mayor rentabilidad, es la mejor aportación que desde el sector financiero podemos hacer para ayudar a nuestra sociedad a superar esta crisis”, concluye Goirigolzarri. #foroguadarrama20",https://pbs.twimg.com/media/EjQePnSWoAAOOju?format=jpg&name=small,null,6,3,,null
Post&Comment,,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1311706441166868480,@Bankia,https://twitter.com/Bankia,1601570160000,"Sobre el proyecto de fusión con CaixaBank, el presidente de Bankia lo enmarca en la necesidad de asegurar la rentabilidad del sector financiero para “cumplir con su objetivo de financiar a familias y empresas y apoyar la recuperación socioeconómica de nuestro país”.",https://pbs.twimg.com/media/EjQdjV0XcAUtwcb?format=jpg&name=small,null,6,2,2,null,https://twitter.com/Bankia/status/1311706441166868480/retweets,@Bankia,https://twitter.com/Bankia,null,"Sobre el proyecto de fusión con CaixaBank, el presidente de Bankia lo enmarca en la necesidad de asegurar la rentabilidad del sector financiero para “cumplir con su objetivo de financiar a familias y empresas y apoyar la recuperación socioeconómica de nuestro país”.",null,null,null,null,null,null
Post&Comment,,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1311706441166868480,@Bankia,https://twitter.com/Bankia,1601570160000,"Sobre el proyecto de fusión con CaixaBank, el presidente de Bankia lo enmarca en la necesidad de asegurar la rentabilidad del sector financiero para “cumplir con su objetivo de financiar a familias y empresas y apoyar la recuperación socioeconómica de nuestro país”.",https://pbs.twimg.com/media/EjQdjV0XcAUtwcb?format=jpg&name=small,null,6,2,2,null,https://twitter.com/Bankia/status/1311705472114794498,@Bankia,https://twitter.com/Bankia,1601569929000,"“El apoyo a las empresas es la mejor forma de asegurar la recuperación de los empleos y del tejido productivo del país”, defiende el presidente de Bankia, que pide a las administraciones “un caldo de cultivo capaz de atraer y retener talento e inversiones”. #foroguadarrama20",https://pbs.twimg.com/media/EjQdEosXkAA1dFV?format=jpg&name=small,null,10,3,1,null
Post&Comment,,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1311706441166868480,@Bankia,https://twitter.com/Bankia,1601570160000,"Sobre el proyecto de fusión con CaixaBank, el presidente de Bankia lo enmarca en la necesidad de asegurar la rentabilidad del sector financiero para “cumplir con su objetivo de financiar a familias y empresas y apoyar la recuperación socioeconómica de nuestro país”.",https://pbs.twimg.com/media/EjQdjV0XcAUtwcb?format=jpg&name=small,null,6,2,2,null,https://twitter.com/Bankia/status/1311696498233675776,@Bankia,https://twitter.com/Bankia,1601567789000,"A punto de comenzar el #foroguadarrama20, encuentro empresarial organizado en #Madrid por la revista , que inaugura el presidente de Bankia, José Ignacio Goirigolzarri. Sigue la retransmisión en directo desde: ",https://pbs.twimg.com/media/EjQU9dWXkAIt06_?format=jpg&name=small,null,13,5,1,null
Post&Comment,,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1311705472114794498,@Bankia,https://twitter.com/Bankia,1601569929000,"“El apoyo a las empresas es la mejor forma de asegurar la recuperación de los empleos y del tejido productivo del país”, defiende el presidente de Bankia, que pide a las administraciones “un caldo de cultivo capaz de atraer y retener talento e inversiones”. #foroguadarrama20",https://pbs.twimg.com/media/EjQdEosXkAA1dFV?format=jpg&name=small,null,10,3,1,null,https://twitter.com/Bankia/status/1311707175887265800,@Bankia,https://twitter.com/Bankia,1601570335000,"“Crear y gestionar entidades más fuertes, con un mayor tamaño crítico y mayor rentabilidad, es la mejor aportación que desde el sector financiero podemos hacer para ayudar a nuestra sociedad a superar esta crisis”, concluye Goirigolzarri. #foroguadarrama20",https://pbs.twimg.com/media/EjQePnSWoAAOOju?format=jpg&name=small,null,6,3,,null
Post&Comment,,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1311705472114794498,@Bankia,https://twitter.com/Bankia,1601569929000,"“El apoyo a las empresas es la mejor forma de asegurar la recuperación de los empleos y del tejido productivo del país”, defiende el presidente de Bankia, que pide a las administraciones “un caldo de cultivo capaz de atraer y retener talento e inversiones”. #foroguadarrama20",https://pbs.twimg.com/media/EjQdEosXkAA1dFV?format=jpg&name=small,null,10,3,1,null,https://twitter.com/Bankia/status/1311706441166868480,@Bankia,https://twitter.com/Bankia,1601570160000,"Sobre el proyecto de fusión con CaixaBank, el presidente de Bankia lo enmarca en la necesidad de asegurar la rentabilidad del sector financiero para “cumplir con su objetivo de financiar a familias y empresas y apoyar la recuperación socioeconómica de nuestro país”.",https://pbs.twimg.com/media/EjQdjV0XcAUtwcb?format=jpg&name=small,null,6,2,2,null
Post&Comment,,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1311705472114794498,@Bankia,https://twitter.com/Bankia,1601569929000,"“El apoyo a las empresas es la mejor forma de asegurar la recuperación de los empleos y del tejido productivo del país”, defiende el presidente de Bankia, que pide a las administraciones “un caldo de cultivo capaz de atraer y retener talento e inversiones”. #foroguadarrama20",https://pbs.twimg.com/media/EjQdEosXkAA1dFV?format=jpg&name=small,null,10,3,1,null,https://twitter.com/Bankia/status/1311705472114794498/retweets,@Bankia,https://twitter.com/Bankia,null,"“El apoyo a las empresas es la mejor forma de asegurar la recuperación de los empleos y del tejido productivo del país”, defiende el presidente de Bankia, que pide a las administraciones “un caldo de cultivo capaz de atraer y retener talento e inversiones”. #foroguadarrama20",null,null,null,null,null,null
Post&Comment,,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1311705472114794498,@Bankia,https://twitter.com/Bankia,1601569929000,"“El apoyo a las empresas es la mejor forma de asegurar la recuperación de los empleos y del tejido productivo del país”, defiende el presidente de Bankia, que pide a las administraciones “un caldo de cultivo capaz de atraer y retener talento e inversiones”. #foroguadarrama20",https://pbs.twimg.com/media/EjQdEosXkAA1dFV?format=jpg&name=small,null,10,3,1,null,https://twitter.com/Bankia/status/1311696498233675776,@Bankia,https://twitter.com/Bankia,1601567789000,"A punto de comenzar el #foroguadarrama20, encuentro empresarial organizado en #Madrid por la revista , que inaugura el presidente de Bankia, José Ignacio Goirigolzarri. Sigue la retransmisión en directo desde: ",https://pbs.twimg.com/media/EjQU9dWXkAIt06_?format=jpg&name=small,null,13,5,1,null
Post&Comment,,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1311696498233675776,@Bankia,https://twitter.com/Bankia,1601567789000,"A punto de comenzar el #foroguadarrama20, encuentro empresarial organizado en #Madrid por la revista , que inaugura el presidente de Bankia, José Ignacio Goirigolzarri. Sigue la retransmisión en directo desde: ",https://pbs.twimg.com/media/EjQU9dWXkAIt06_?format=jpg&name=small,null,13,5,1,null,https://twitter.com/Bankia/status/1311707175887265800,@Bankia,https://twitter.com/Bankia,1601570335000,"“Crear y gestionar entidades más fuertes, con un mayor tamaño crítico y mayor rentabilidad, es la mejor aportación que desde el sector financiero podemos hacer para ayudar a nuestra sociedad a superar esta crisis”, concluye Goirigolzarri. #foroguadarrama20",https://pbs.twimg.com/media/EjQePnSWoAAOOju?format=jpg&name=small,null,6,3,,null
